HBM_CATMAN_DATAFILE_40
test kommentar
4/16/2011
18:12
CHANNELS: 5
SEPARATOR: 9
MAXLINES: 1000               

Time DEVICE_1 (Sample rate 1)	F8111	F8113	F8114	F8116
11.740	0.011	-0.002	-0.336	-0.276
11.760	0.018	0.002	-0.185	-0.077
11.780	0.025	-0.002	0.087	0.232
11.800	0.028	-0.005	0.423	0.544
11.820	0.031	0.002	0.732	0.759
11.840	0.026	0.003	0.914	0.830
11.860	0.015	0.000	0.908	0.762
11.880	0.012	0.002	0.712	0.601
11.900	0.020	0.005	0.396	0.404
11.920	0.025	-0.002	0.064	0.201
11.940	0.029	-0.005	-0.190	0.001
11.960	0.031	-0.001	-0.303	-0.152
11.980	0.023	-0.001	-0.263	-0.190
12.000	0.012	-0.002	-0.095	-0.068
12.020	0.012	0.003	0.148	0.176
12.040	0.020	0.005	0.396	0.440
12.060	0.026	-0.002	0.581	0.622
12.080	0.031	-0.004	0.658	0.678
12.100	0.031	0.001	0.622	0.633
12.120	0.021	0.001	0.495	0.528
12.140	0.012	0.001	0.317	0.387
12.160	0.015	0.005	0.146	0.246
12.180	0.022	0.004	0.021	0.129
12.200	0.027	-0.004	-0.034	0.066
12.220	0.031	-0.004	-0.014	0.084
12.240	0.028	0.001	0.059	0.152
12.260	0.017	0.002	0.160	0.223
12.280	0.010	0.002	0.261	0.269
12.300	0.016	0.005	0.334	0.300
12.320	0.023	0.004	0.361	0.324
12.340	0.029	-0.004	0.335	0.341
12.360	0.032	-0.003	0.274	0.343
12.380	0.026	0.002	0.210	0.307
12.400	0.015	0.000	0.169	0.238
12.420	0.012	0.001	0.167	0.185
12.440	0.019	0.005	0.192	0.183
12.460	0.025	0.004	0.226	0.229
12.480	0.029	-0.002	0.259	0.311
12.500	0.031	0.000	0.282	0.383
12.520	0.023	0.004	0.290	0.386
12.540	0.013	0.001	0.284	0.321
12.560	0.014	0.001	0.254	0.228
12.580	0.020	0.005	0.199	0.171
12.600	0.025	0.003	0.143	0.193
12.620	0.030	-0.002	0.124	0.284
12.640	0.030	0.001	0.159	0.374
12.660	0.022	0.002	0.236	0.384
12.680	0.014	-0.002	0.314	0.322
12.700	0.016	0.001	0.339	0.248
12.720	0.021	0.008	0.282	0.213
12.740	0.025	0.005	0.173	0.232
12.760	0.030	0.000	0.074	0.274
12.780	0.030	0.002	0.034	0.278
12.800	0.022	0.001	0.074	0.228
12.820	0.015	-0.003	0.173	0.183
12.840	0.017	0.002	0.271	0.197
12.860	0.021	0.010	0.320	0.265
12.880	0.024	0.005	0.318	0.354
12.900	0.029	0.000	0.290	0.409
12.920	0.029	0.001	0.261	0.386
12.940	0.020	-0.002	0.245	0.299
12.960	0.016	-0.005	0.238	0.210
12.980	0.019	0.004	0.225	0.169
13.000	0.021	0.011	0.197	0.179
13.020	0.025	0.004	0.176	0.222
13.040	0.030	0.000	0.178	0.272
13.060	0.028	0.001	0.204	0.286
13.080	0.020	-0.002	0.250	0.271
13.100	0.017	-0.003	0.300	0.273
13.120	0.019	0.007	0.331	0.306
13.140	0.021	0.012	0.337	0.357
13.160	0.026	0.003	0.334	0.410
13.180	0.030	-0.001	0.326	0.433
13.200	0.026	0.000	0.316	0.406
13.220	0.019	-0.004	0.309	0.359
13.240	0.018	-0.003	0.302	0.337
13.260	0.020	0.009	0.288	0.336
13.280	0.022	0.011	0.265	0.329
13.300	0.028	0.001	0.234	0.305
13.320	0.031	-0.001	0.198	0.276
13.340	0.025	0.001	0.165	0.247
13.360	0.018	-0.004	0.148	0.230
13.380	0.019	-0.001	0.156	0.241
13.400	0.021	0.010	0.189	0.269
13.420	0.024	0.009	0.238	0.301
13.440	0.029	0.001	0.292	0.347
13.460	0.030	0.001	0.332	0.401
13.480	0.023	0.001	0.354	0.439
13.500	0.018	-0.004	0.359	0.438
13.520	0.020	-0.001	0.339	0.390
13.540	0.022	0.010	0.282	0.292
13.560	0.025	0.007	0.186	0.164
13.580	0.029	0.000	0.064	0.055
13.600	0.027	0.001	-0.045	0.009
13.620	0.020	0.000	-0.086	0.037
13.640	0.019	-0.006	-0.023	0.125
13.660	0.023	0.001	0.138	0.251
13.680	0.024	0.011	0.346	0.371
13.700	0.027	0.007	0.521	0.452
13.720	0.028	0.002	0.593	0.490
13.740	0.023	0.004	0.537	0.486
13.760	0.018	0.000	0.384	0.421
13.780	0.020	-0.006	0.191	0.287
13.800	0.023	0.001	0.021	0.127
13.820	0.025	0.008	-0.084	-0.006
13.840	0.028	0.004	-0.104	-0.057
13.860	0.027	0.001	-0.044	0.009
13.880	0.022	0.003	0.084	0.175
13.900	0.019	-0.001	0.260	0.364
13.920	0.022	-0.005	0.444	0.508
13.940	0.025	0.006	0.590	0.596
13.960	0.027	0.012	0.663	0.632
13.980	0.029	0.005	0.635	0.605
14.000	0.026	0.002	0.502	0.509
14.020	0.020	0.002	0.302	0.360
14.040	0.019	-0.006	0.092	0.182
14.060	0.023	-0.007	-0.076	0.018
14.080	0.024	0.004	-0.159	-0.061
14.100	0.027	0.008	-0.127	-0.016
14.120	0.030	0.002	0.013	0.121
14.140	0.026	0.002	0.219	0.297
14.160	0.020	0.002	0.436	0.465
14.180	0.021	-0.004	0.604	0.578
14.200	0.024	-0.002	0.670	0.615
14.220	0.025	0.009	0.621	0.585
14.240	0.028	0.010	0.485	0.499
14.260	0.030	0.002	0.305	0.362
14.280	0.025	0.002	0.131	0.198
14.300	0.020	0.000	0.007	0.066
14.320	0.021	-0.007	-0.041	0.005
14.340	0.023	-0.002	-0.020	0.017
14.360	0.025	0.008	0.058	0.098
14.380	0.029	0.007	0.174	0.220
14.400	0.030	0.000	0.290	0.321
14.420	0.023	0.002	0.375	0.380
14.440	0.020	0.000	0.419	0.419
14.460	0.022	-0.006	0.417	0.438
14.480	0.024	0.002	0.372	0.422
14.500	0.026	0.009	0.307	0.387
14.520	0.030	0.005	0.247	0.341
14.540	0.029	0.000	0.195	0.276
14.560	0.021	0.002	0.159	0.219
14.580	0.018	-0.002	0.143	0.199
14.600	0.021	-0.006	0.138	0.199
14.620	0.023	0.003	0.138	0.209
14.640	0.026	0.008	0.154	0.240
14.660	0.030	0.003	0.187	0.281
14.680	0.026	0.001	0.222	0.303
14.700	0.019	0.002	0.246	0.305
14.720	0.018	-0.004	0.254	0.296
14.740	0.022	-0.005	0.237	0.273
14.760	0.024	0.004	0.207	0.263
14.780	0.027	0.008	0.193	0.291
14.800	0.031	0.003	0.207	0.332
14.820	0.026	0.004	0.245	0.349
14.840	0.019	0.003	0.294	0.340
14.860	0.020	-0.005	0.326	0.320
14.880	0.022	-0.003	0.310	0.289
14.900	0.023	0.005	0.250	0.260
14.920	0.027	0.007	0.181	0.244
14.940	0.029	0.002	0.131	0.225
14.960	0.023	0.002	0.118	0.194
14.980	0.018	-0.001	0.150	0.182
15.000	0.021	-0.008	0.215	0.219
15.020	0.023	-0.003	0.288	0.299
15.040	0.024	0.007	0.350	0.383
15.060	0.028	0.008	0.389	0.433
15.080	0.029	0.003	0.397	0.435
15.100	0.022	0.003	0.372	0.392
15.120	0.020	-0.002	0.320	0.330
15.140	0.022	-0.007	0.254	0.287
15.160	0.023	0.000	0.191	0.271
15.180	0.025	0.008	0.158	0.273
15.200	0.029	0.006	0.167	0.279
15.220	0.027	0.001	0.208	0.283
15.240	0.021	0.000	0.259	0.295
15.260	0.021	-0.005	0.300	0.318
15.280	0.023	-0.008	0.321	0.359
15.300	0.023	0.001	0.326	0.403
15.320	0.027	0.009	0.323	0.420
15.340	0.031	0.005	0.323	0.400
15.360	0.027	0.001	0.315	0.355
15.380	0.021	-0.001	0.288	0.298
15.400	0.021	-0.005	0.242	0.251
15.420	0.021	-0.005	0.187	0.231
15.440	0.022	0.004	0.140	0.224
15.460	0.027	0.009	0.126	0.220
15.480	0.031	0.003	0.154	0.229
15.500	0.025	-0.001	0.203	0.247
15.520	0.021	-0.001	0.244	0.256
15.540	0.021	-0.005	0.261	0.258
15.560	0.020	-0.004	0.256	0.276
15.580	0.023	0.005	0.244	0.315
15.600	0.030	0.008	0.250	0.360
15.620	0.031	0.001	0.278	0.387
15.640	0.025	0.000	0.306	0.369
15.660	0.021	0.000	0.308	0.308
15.680	0.020	-0.004	0.269	0.251
15.700	0.019	-0.002	0.199	0.235
15.720	0.024	0.007	0.125	0.250
15.740	0.032	0.007	0.077	0.246
15.760	0.030	0.000	0.063	0.200
15.780	0.024	-0.002	0.072	0.136
15.800	0.020	-0.002	0.094	0.110
15.820	0.019	-0.005	0.126	0.165
15.840	0.020	-0.001	0.170	0.278
15.860	0.027	0.008	0.231	0.383
15.880	0.034	0.006	0.305	0.431
15.900	0.030	-0.001	0.373	0.423
15.920	0.024	-0.001	0.405	0.399
15.940	0.020	-0.001	0.389	0.391
15.960	0.019	-0.004	0.332	0.389
15.980	0.021	0.001	0.253	0.357
16.000	0.029	0.009	0.174	0.274
16.020	0.033	0.004	0.104	0.161
16.040	0.027	-0.002	0.047	0.066
16.060	0.021	-0.001	0.007	0.024
16.080	0.019	-0.003	0.000	0.053
16.100	0.018	-0.005	0.049	0.153
16.120	0.023	0.002	0.167	0.302
16.140	0.033	0.008	0.344	0.461
16.160	0.034	0.003	0.527	0.579
16.180	0.027	-0.001	0.652	0.625
16.200	0.021	-0.001	0.672	0.612
16.220	0.018	-0.002	0.574	0.545
16.240	0.018	-0.003	0.383	0.415
16.260	0.025	0.004	0.155	0.239
16.280	0.033	0.008	-0.051	0.048
16.300	0.031	0.001	-0.195	-0.113
16.320	0.024	-0.003	-0.244	-0.172
16.340	0.019	-0.003	-0.175	-0.083
16.360	0.017	-0.004	0.005	0.128
16.380	0.019	-0.002	0.264	0.384
16.400	0.028	0.006	0.535	0.596
16.420	0.034	0.009	0.744	0.729
16.440	0.030	0.002	0.838	0.791
16.460	0.023	-0.001	0.794	0.790
16.480	0.020	-0.001	0.623	0.690
16.500	0.018	-0.002	0.354	0.446
16.520	0.021	-0.001	0.049	0.114
16.540	0.029	0.005	-0.219	-0.174
16.560	0.032	0.006	-0.392	-0.308
16.580	0.027	0.000	-0.416	-0.246
16.600	0.021	-0.002	-0.267	-0.032
16.620	0.020	-0.001	0.025	0.225
16.640	0.019	-0.002	0.369	0.423
16.660	0.023	0.001	0.658	0.558
16.680	0.030	0.008	0.805	0.665
16.700	0.032	0.008	0.771	0.721
16.720	0.027	0.002	0.588	0.659
16.740	0.022	-0.002	0.329	0.463
16.760	0.021	-0.002	0.075	0.192
16.780	0.020	-0.004	-0.120	-0.070
16.800	0.025	0.000	-0.226	-0.213
16.820	0.031	0.008	-0.226	-0.166
16.840	0.030	0.007	-0.120	0.020
16.860	0.026	0.001	0.081	0.244
16.880	0.023	-0.001	0.340	0.443
16.900	0.021	-0.001	0.585	0.594
16.920	0.023	-0.002	0.729	0.661
16.940	0.027	0.003	0.722	0.652
16.960	0.031	0.008	0.578	0.594
16.980	0.028	0.007	0.349	0.463
17.000	0.025	0.000	0.102	0.252
17.020	0.022	-0.004	-0.093	0.034
17.040	0.020	-0.004	-0.200	-0.111
17.060	0.023	-0.003	-0.210	-0.144
17.080	0.028	0.004	-0.121	-0.035
17.100	0.030	0.009	0.052	0.185
17.120	0.029	0.008	0.273	0.407
17.140	0.025	0.002	0.491	0.549
17.160	0.022	-0.002	0.644	0.618
17.180	0.021	-0.002	0.693	0.644
17.200	0.026	0.000	0.624	0.616
17.220	0.030	0.005	0.469	0.524
17.240	0.030	0.008	0.283	0.392
17.260	0.028	0.005	0.112	0.214
17.280	0.024	-0.003	-0.015	0.033
17.300	0.020	-0.006	-0.079	-0.063
17.320	0.021	-0.005	-0.088	-0.063
17.340	0.027	0.000	-0.050	0.001
17.360	0.030	0.006	0.036	0.112
17.380	0.030	0.010	0.168	0.253
17.400	0.029	0.007	0.327	0.394
17.420	0.025	0.000	0.479	0.504
17.440	0.022	-0.003	0.584	0.589
17.460	0.025	-0.002	0.616	0.635
17.480	0.029	0.003	0.564	0.604
17.500	0.030	0.007	0.440	0.499
17.520	0.028	0.009	0.278	0.353
17.540	0.027	0.003	0.116	0.199
17.560	0.023	-0.004	-0.015	0.064
17.580	0.021	-0.006	-0.096	-0.017
17.600	0.025	-0.004	-0.115	-0.025
17.620	0.029	0.002	-0.068	0.022
17.640	0.029	0.008	0.042	0.119
17.660	0.028	0.009	0.204	0.268
17.680	0.028	0.004	0.390	0.446
17.700	0.025	-0.002	0.556	0.593
17.720	0.024	-0.003	0.658	0.668
17.740	0.027	0.000	0.671	0.672
17.760	0.029	0.006	0.586	0.590
17.780	0.028	0.010	0.413	0.420
17.800	0.027	0.008	0.185	0.205
17.820	0.025	0.000	-0.044	0.005
17.840	0.023	-0.005	-0.220	-0.138
17.860	0.023	-0.005	-0.291	-0.173
17.880	0.027	-0.001	-0.225	-0.073
17.900	0.030	0.005	-0.029	0.125
17.920	0.030	0.010	0.250	0.344
17.940	0.029	0.008	0.532	0.538
17.960	0.026	0.001	0.740	0.701
17.980	0.024	-0.002	0.819	0.794
18.000	0.025	-0.001	0.748	0.769
18.020	0.029	0.003	0.558	0.627
18.040	0.030	0.006	0.297	0.383
18.060	0.030	0.009	0.017	0.073
18.080	0.028	0.004	-0.219	-0.182
18.100	0.023	-0.003	-0.343	-0.257
18.120	0.022	-0.004	-0.316	-0.155
18.140	0.026	-0.002	-0.130	0.057
18.160	0.030	0.001	0.187	0.328
18.180	0.031	0.006	0.556	0.600
18.200	0.032	0.010	0.862	0.789
18.220	0.028	0.006	1.010	0.875
18.240	0.022	0.001	0.953	0.860
18.260	0.022	0.000	0.704	0.693
18.280	0.026	0.000	0.329	0.374
18.300	0.028	0.000	-0.061	0.020
18.320	0.030	0.004	-0.370	-0.261
18.340	0.031	0.007	-0.532	-0.426
18.360	0.025	0.003	-0.502	-0.400
18.380	0.020	-0.002	-0.274	-0.153
18.400	0.023	-0.001	0.092	0.211
18.420	0.029	0.001	0.512	0.575
18.440	0.031	0.002	0.883	0.874
18.460	0.033	0.007	1.095	1.030
18.480	0.031	0.011	1.080	0.982
18.500	0.023	0.005	0.851	0.784
18.520	0.019	-0.001	0.478	0.510
18.540	0.024	-0.001	0.060	0.182
18.560	0.029	-0.001	-0.294	-0.136
18.580	0.030	-0.002	-0.506	-0.350
18.600	0.032	0.005	-0.543	-0.413
18.620	0.028	0.008	-0.399	-0.305
18.640	0.020	0.002	-0.102	-0.023
18.660	0.020	-0.001	0.280	0.350
18.680	0.028	0.001	0.647	0.668
18.700	0.031	0.000	0.911	0.859
18.720	0.032	0.001	1.004	0.909
18.740	0.033	0.008	0.893	0.811
18.760	0.027	0.009	0.621	0.591
18.780	0.018	0.000	0.266	0.306
18.800	0.022	-0.003	-0.079	0.014
18.820	0.029	-0.001	-0.329	-0.211
18.840	0.030	-0.003	-0.419	-0.289
18.860	0.032	0.000	-0.328	-0.188
18.880	0.032	0.009	-0.083	0.042
18.900	0.024	0.008	0.254	0.329
18.920	0.018	0.000	0.587	0.583
18.940	0.025	0.000	0.811	0.731
18.960	0.029	0.001	0.862	0.766
18.980	0.028	-0.002	0.737	0.700
19.000	0.032	0.002	0.477	0.521
19.020	0.030	0.009	0.166	0.262
19.040	0.021	0.004	-0.098	0.012
19.060	0.019	-0.004	-0.255	-0.159
19.080	0.026	-0.002	-0.286	-0.214
19.100	0.028	0.000	-0.187	-0.111
19.120	0.028	-0.002	0.025	0.129
19.140	0.033	0.005	0.296	0.392
19.160	0.031	0.011	0.564	0.594
19.180	0.021	0.004	0.766	0.717
19.200	0.023	-0.002	0.840	0.743
19.220	0.028	0.002	0.756	0.668
19.240	0.026	0.001	0.541	0.528
19.260	0.028	-0.003	0.258	0.332
19.280	0.034	0.004	-0.018	0.089
19.300	0.028	0.005	-0.209	-0.115
19.320	0.019	-0.002	-0.265	-0.188
19.340	0.025	-0.004	-0.181	-0.109
19.360	0.028	0.002	0.016	0.083
19.380	0.026	0.000	0.273	0.329
19.400	0.031	-0.001	0.526	0.560
19.420	0.035	0.007	0.709	0.704
19.440	0.026	0.008	0.778	0.742
19.460	0.021	0.000	0.719	0.683
19.480	0.026	-0.001	0.546	0.545
19.500	0.027	0.002	0.309	0.360
19.520	0.025	-0.003	0.076	0.177
19.540	0.032	-0.003	-0.098	0.034
19.560	0.032	0.004	-0.177	-0.048
19.580	0.021	0.003	-0.148	-0.049
19.600	0.020	-0.003	-0.030	0.029
19.620	0.026	-0.001	0.142	0.182
19.640	0.026	0.002	0.330	0.373
19.660	0.028	-0.002	0.487	0.529
19.680	0.035	0.002	0.577	0.608
19.700	0.031	0.008	0.587	0.602
19.720	0.020	0.005	0.514	0.507
19.740	0.022	-0.001	0.371	0.357
19.760	0.026	0.001	0.192	0.207
19.780	0.024	0.000	0.025	0.088
19.800	0.029	-0.003	-0.090	0.001
19.820	0.033	0.002	-0.124	-0.032
19.840	0.026	0.006	-0.049	0.040
19.860	0.019	0.002	0.124	0.192
19.880	0.025	-0.002	0.343	0.376
19.900	0.027	0.001	0.547	0.547
19.920	0.024	0.000	0.669	0.637
19.940	0.032	-0.001	0.665	0.611
19.960	0.032	0.005	0.534	0.500
19.980	0.022	0.007	0.322	0.352
